,Date,Open,High,Low,Close,Adj Close,Volume,Returns,MovingAverage_50,MovingAverage_200,VolumeChange,VolumeMovingAverage_50,VolumeMovingAverage_200,MarketReturns,CAPM,HighLowRange,HighCloseRange,LowCloseRange,Volatility,RSI,Momentum,VolumeMovingAverage_10,PriceLag_1,ReturnLag_1,PriceLag_3,ReturnLag_3,PriceLag_5,ReturnLag_5,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,UNRATE,"('Adj Close', 'BYD')","('Adj Close', 'VWAGY')","('Close', 'BYD')","('Close', 'VWAGY')","('High', 'BYD')","('High', 'VWAGY')","('Low', 'BYD')","('Low', 'VWAGY')","('Open', 'BYD')","('Open', 'VWAGY')","('Volume', 'BYD')","('Volume', 'VWAGY')"
10,14-07-2010,1.19599998,1.343333006,1.184000015,1.322667003,1.322667003,62928000,0.093716177,,,0.565314727,,,0.002120676,0.020156328,0.159332991,0.134000063,0.025332928,0.106221994,,-0.269999981,97761150,1.209332943,0.063928951,1.159999967,-0.003436484,1.053333044,-0.019242977,-0.04,-0.2,-0.81,0.52,-0.32,0.001,0.044051,9.4,8.183011055,7.164430618,8.529999733,9.300000191,8.579999924,9.449999809,8.199999809,9.289999962,8.399999619,9.399999619,1255800,17400
11,15-07-2010,1.329332948,1.433333039,1.266667008,1.325999975,1.325999975,56097000,0.002519888,,,-0.108552632,,,0.002120676,0.01996293,0.166666031,0.110666037,0.055999994,0.111110687,,-0.26266706,77590200,1.322667003,0.093716177,1.136667013,-0.020114616,1.164000034,0.105063627,0.02,-0.87,-0.13,0.32,-0.1,0.001,0.0444666,9.4,7.885622501,7.172134876,8.220000267,9.31000042,8.510000229,9.425000191,8.119999886,9.25,8.510000229,9.354999542,1450100,7800
12,16-07-2010,1.379999995,1.419999957,1.336666942,1.376000047,1.376000047,39319500,0.037707445,,,-0.299080165,,,0.002120676,0.020037552,0.083333015,0.093999982,-0.010666966,0.055555344,,-0.08799994,69193950,1.325999975,0.002519888,1.209332943,0.063928951,1.159999967,-0.003436484,-2.94,-0.62,-0.93,0.95,-0.69,0.001,0.0451793,9.4,7.425146103,7.183690071,7.739999771,9.324999809,8.119999886,9.359999657,7.690000057,9.25,8.109999657,9.359999657,2227800,13200
13,19-07-2010,1.424667001,1.483332992,1.394667029,1.460667014,1.460667014,37297500,0.061531224,,,-0.051424866,,,0.002120676,0.020088074,0.088665962,0.107332945,-0.018666983,0.059110641,43.40879388,0.180667043,65214000,1.376000047,0.037707445,1.322667003,0.093716177,1.136667013,-0.020114616,0.54,-0.21,-0.19,0.06,0.19,0.001,0.0482279,9.4,7.357995033,7.183690071,7.670000076,9.324999809,7.880000114,9.335000038,7.449999809,9.180000305,7.840000153,9.31000042,1372300,18400
14,20-07-2010,1.456666946,1.456666946,1.336666942,1.353332996,1.353332996,27379500,-0.073482879,,,-0.265915946,,,0.002120676,0.019801753,0.120000005,-0.004000068,0.124000072,0.080000003,39.20623695,0.279332995,57651600,1.460667014,0.061531224,1.325999975,0.002519888,1.209332943,0.063928951,1.23,0.61,0.05,-0.03,0.5,0.001,0.0483828,9.4,7.569045544,7.168283463,7.889999866,9.305000305,7.900000095,9.305000305,7.510000229,9.154999733,7.599999905,9.164999962,1344000,6600
15,21-07-2010,1.377333045,1.393332958,1.299999952,1.34800005,1.34800005,18787500,-0.003940602,,,-0.313811428,,,0.002120676,0.01994923,0.093333006,0.039999962,0.053333044,0.062222004,39.15915425,0.294667006,49147800,1.353332996,-0.073482879,1.376000047,0.037707445,1.322667003,0.093716177,-1.3,-0.39,-0.43,0.34,-0.05,0.001,0.0479615,9.4,7.30043602,7.145171642,7.610000134,9.274999619,8.100000381,9.31000042,7.579999924,9.125,8.090000153,9.244999886,1682900,10200
16,22-07-2010,1.366667032,1.416666985,1.35800004,1.399999976,1.399999976,14367000,0.038575612,,,-0.235289421,,,0.002120676,0.020039393,0.058666945,0.068666935,-0.00999999,0.039111296,46.91516811,0.235999942,39017400,1.34800005,-0.003940602,1.460667014,0.061531224,1.325999975,0.002519888,2.37,1.25,0.58,-0.73,0.72,0.001,0.0469638,9.4,7.856842041,7.357023239,8.18999958,9.550000191,8.239999771,9.609999657,7.760000229,9.409999847,7.760000229,9.409999847,1720300,44600
17,23-07-2010,1.412667036,1.437332988,1.404000044,1.419332981,1.419332981,9804000,0.013809289,,,-0.31760284,,,0.002120676,0.019986872,0.033332944,0.037333012,-0.004000068,0.022221963,57.98317319,0.259333014,33921900,1.399999976,0.038575612,1.353332996,-0.073482879,1.376000047,0.037707445,1.05,1.38,-0.31,-0.31,0.48,0.001,0.0453894,9.4,8.096673012,7.472578049,8.43999958,9.699999809,8.479999542,9.699999809,8.039999962,9.5,8.159999847,9.56000042,1433300,73200
18,26-07-2010,1.433333039,1.433333039,1.353332996,1.396667004,1.396667004,13833000,-0.015969457,,,0.410954712,,,0.002120676,0.01992372,0.080000043,0.014000058,0.065999985,0.053333362,73.40429635,0.25999999,32001450,1.419332981,0.013809289,1.34800005,-0.003940602,1.460667014,0.061531224,1.23,0.89,0.15,-0.53,0.26,0.001,0.0375614,9.4,8.633892059,7.472578049,9,9.699999809,9.039999962,9.699999809,8.180000305,9.699999809,8.479999542,9.699999809,2012900,0
19,27-07-2010,1.394000053,1.411999941,1.350667,1.370000005,1.370000005,9295500,-0.019093312,,,-0.328019952,,,0.002120676,0.019917096,0.061332941,0.015332937,0.046000004,0.040888627,72.77088914,0.160667062,28910850,1.396667004,-0.015969457,1.399999976,0.038575612,1.353332996,-0.073482879,-0.23,-0.31,0.36,0.41,-0.31,0.001,0.0343974,9.4,8.662672043,7.333912849,9.029999733,9.520000458,9.25,9.579999924,9.010000229,9.465000153,9.25,9.545000076,2298100,34600
20,28-07-2010,1.370000005,1.393332958,1.367333055,1.381332994,1.381332994,7008000,0.008272255,,,-0.246086816,,,0.002120676,0.019975129,0.025999904,0.023332953,0.00266695,0.017333269,68.23266497,0.058665991,23318850,1.370000005,-0.019093312,1.419332981,0.013809289,1.34800005,-0.003940602,-0.82,-0.86,0.04,0.37,-0.26,0.001,0.0310145,9.4,8.163825989,7.241467953,8.510000229,9.399999619,9.119999886,9.5,8.430000305,9.399999619,9.050000191,9.454999924,1937100,12400
21,29-07-2010,1.384667039,1.39199996,1.333333015,1.356667042,1.356667042,9240000,-0.01785663,,,0.318493151,,,0.002120676,0.019919718,0.058666945,0.010666966,0.047999978,0.039111296,65.94602818,0.030667067,18633150,1.381332994,0.008272255,1.396667004,-0.015969457,1.399999976,0.038575612,-0.36,0.4,0.64,-0.16,-0.11,0.001,0.0274115,9.4,8.192602158,7.357023239,8.539999962,9.550000191,8.890000343,9.579999924,8.350000381,9.420000076,8.609999657,9.5,1646500,18400
22,30-07-2010,1.346667051,1.362666965,1.303333044,1.329332948,1.329332948,6403500,-0.020147975,,,-0.306980519,,,0.002120676,0.019914859,0.05933392,0.005999923,0.053333998,0.039555947,65.52090522,-0.046667099,15341550,1.356667042,-0.01785663,1.370000005,-0.019093312,1.419332981,0.013809289,0.06,0.08,-0.21,-0.05,0.02,0.001,0.0235871,9.4,8.115860939,7.357023239,8.460000038,9.550000191,8.590000153,9.550000191,8.300000191,9.380000114,8.300000191,9.5,1361200,12400
23,02-08-2010,1.366667032,1.398000002,1.355332971,1.394667029,1.394667029,10771500,0.04914802,,,0.682126962,,,0.002120676,0.020061814,0.042667031,0.068667054,-0.026000023,0.028444688,65.10873915,-0.065999985,12688950,1.329332948,-0.020147975,1.381332994,0.008272255,1.396667004,-0.015969457,2.09,-0.53,0.13,-0.3,0.38,0.001,0.0113123,9.5,8.643488884,7.43791151,9.010000229,9.654999733,9.149999619,9.694999695,8.710000038,9.550000191,8.989999771,9.555000305,2335100,90800
24,03-08-2010,1.399999976,1.463333011,1.388000011,1.463333011,1.463333011,18457500,0.049234677,,,0.713549645,,,0.002120676,0.020061997,0.075332999,0.068665981,0.006667018,0.050221999,62.36806954,0.110000014,11796750,1.394667029,0.04914802,1.356667042,-0.01785663,1.370000005,-0.019093312,-0.56,-0.36,-0.5,0.16,-0.66,0.001,0.00767178,9.5,7.885622501,7.403244019,8.220000267,9.609999657,8.529999733,9.675000191,8.199999809,9.600000381,8.409999847,9.649999619,3785100,33200
25,04-08-2010,1.463333011,1.478667021,1.389999986,1.417333007,1.417333007,13695000,-0.031435089,,,-0.258025193,,,0.002120676,0.019890923,0.088667035,0.01533401,0.073333025,0.059111357,57.46999015,0.069332957,11287500,1.463333011,0.049234677,1.329332948,-0.020147975,1.381332994,0.008272255,0.74,0.37,-0.1,-0.27,0.21,0.001,0.00434484,9.5,7.760910511,7.399393082,8.090000153,9.604999542,8.420000076,9.720000267,8,9.574999809,8.239999771,9.704999924,2028400,14400
26,05-08-2010,1.43599999,1.436666965,1.336666942,1.363332987,1.363332987,11943000,-0.038099741,,,-0.127929901,,,0.002120676,0.019876789,0.100000024,0.019333959,0.080666065,0.066666683,48.97071499,-0.036666989,11045100,1.417333007,-0.031435089,1.394667029,0.04914802,1.356667042,-0.01785663,-0.22,-0.88,0.14,0.01,0.14,0.001,0.00133022,9.5,7.770503521,7.414800644,8.100000381,9.625,8.210000038,9.645000458,8,9.595000267,8.050000191,9.600000381,1617200,14800
27,06-08-2010,1.340000033,1.343999982,1.301332951,1.305999994,1.305999994,11128500,-0.04205355,,,-0.068198945,,,0.002120676,0.019868404,0.042667031,-0.019333005,0.062000036,0.028444688,36.84801986,-0.113332987,11177550,1.363332987,-0.038099741,1.463333011,0.049234677,1.329332948,-0.020147975,-0.36,-0.19,-0.37,0.1,-0.24,0.001,-0.00137325,9.5,7.991146564,7.430208206,8.329999924,9.645000458,8.359999657,9.739999771,7.980000019,9.625,8,9.649999619,1965200,13200
28,09-08-2010,1.326666951,1.332000017,1.29666698,1.30666697,1.30666697,12190500,0.000510701,,,0.095430651,,,0.002120676,0.01995867,0.035333037,0.026000023,0.009333014,0.023555358,45.15240712,-0.090000033,11013300,1.305999994,-0.04205355,1.417333007,-0.031435089,1.394667029,0.04914802,0.62,0.62,0.08,-0.16,0.03,0.001,-0.00780039,9.5,8.355688095,7.403244019,8.710000038,9.609999657,8.75,9.710000038,8.319999695,9.600000381,8.43999958,9.710000038,1573900,17600
29,10-08-2010,1.309999943,1.309999943,1.254667044,1.268666983,1.268666983,19219500,-0.029081616,,,0.57659653,,,0.002120676,0.019895914,0.055332899,0.003332973,0.051999927,0.036888599,42.28276035,-0.101333022,12005700,1.30666697,0.000510701,1.363332987,-0.038099741,1.463333011,0.049234677,-0.79,-1.26,-0.23,0.37,-0.26,0.001,-0.0096164,9.5,7.847249031,7.376282692,8.180000305,9.574999809,8.520000458,9.600000381,8.109999657,9.43999958,8.390000343,9.5,1552900,22200
30,11-08-2010,1.246000051,1.258666992,1.190000057,1.19333303,1.19333303,11964000,-0.0593804,,,-0.377507219,,,0.002120676,0.01983166,0.068666935,-0.00999999,0.078666925,0.045777957,30.76919322,-0.187999964,12501300,1.268666983,-0.029081616,1.305999994,-0.04205355,1.417333007,-0.031435089,-2.91,-1.09,-0.63,1.03,-0.57,0.001,-0.0112994,9.5,7.492299557,7.122060776,7.809999943,9.244999886,8.06000042,9.390000343,7.78000021,9.199999809,7.989999771,9.25,1608000,16800
31,12-08-2010,1.186666965,1.19333303,1.159332991,1.173333049,1.173333049,10365000,-0.016759765,,,-0.133650953,,,0.002120676,0.019922044,0.034000039,0,0.034000039,0.022666693,27.13755223,-0.183333993,12613800,1.19333303,-0.0593804,1.30666697,0.000510701,1.363332987,-0.038099741,-0.5,0.02,-0.06,0.53,-0.18,0.001,-0.0128501,9.5,7.44433403,7.164430618,7.760000229,9.300000191,7.889999866,9.350000381,7.610000134,9.114999771,7.679999828,9.180000305,1300300,20800
32,13-08-2010,1.212000012,1.230000019,1.177332997,1.221333027,1.221333027,9510000,0.040909082,,,-0.082489146,,,0.002120676,0.020044341,0.052667022,0.05666697,-0.003999949,0.035111348,34.43783081,-0.107999921,12924450,1.173333049,-0.016759765,1.268666983,-0.029081616,1.305999994,-0.04205355,-0.47,-0.77,0.24,-0.19,0.02,0.001,-0.0142691,9.5,7.290842056,7.071987629,7.599999905,9.180000305,7.829999924,9.18500042,7.570000172,9.090000153,7.75,9.090000153,1444300,22400
33,16-08-2010,1.230000019,1.253332973,1.217332959,1.251999974,1.251999974,7287000,0.025109406,,,-0.233753943,,,0.002120676,0.020010835,0.036000013,0.031999946,0.004000068,0.024000009,39.60047841,-0.142667055,12576000,1.221333027,0.040909082,1.19333303,-0.0593804,1.30666697,0.000510701,0.1,0.88,-0.18,-0.09,0.08,0.001,-0.018867,9.5,7.348401546,7.064283848,7.659999847,9.170000076,7.730000019,9.180000305,7.579999924,9.074999809,7.679999828,9.180000305,991400,7800
34,17-08-2010,1.264000058,1.293333054,1.251999974,1.276666999,1.276666999,6718500,0.019702097,,,-0.078015644,,,0.002120676,0.019999368,0.041333079,0.041333079,0,0.027555386,40.98744897,-0.186666012,11402100,1.251999974,0.025109406,1.173333049,-0.016759765,1.268666983,-0.029081616,1.31,0.5,-0.26,-0.23,0.17,0.001,-0.0220173,9.5,7.44433403,7.183690071,7.760000229,9.324999809,7.920000076,9.350000381,7.710000038,9.234999657,7.869999886,9.300000191,724300,25400
35,18-08-2010,1.305999994,1.305999994,1.24000001,1.251332998,1.251332998,9019500,-0.01984386,,,0.342487162,,,0.002120676,0.019915504,0.065999985,0.029332995,0.036666989,0.04399999,40.94034778,-0.166000009,10934550,1.276666999,0.019702097,1.221333027,0.040909082,1.19333303,-0.0593804,0.21,0.08,0.08,0.03,0.33,0.001,-0.0261659,9.5,7.51148653,7.241467953,7.829999924,9.399999619,7.880000114,9.43500042,7.670000076,9.279999733,7.840000153,9.279999733,1085600,26000
36,19-08-2010,1.235999942,1.283332944,1.222000003,1.25266695,1.25266695,8686500,0.001066025,,,-0.036920007,,,0.002120676,0.019959847,0.061332941,0.031999946,0.029332995,0.040888627,43.09733079,-0.110666037,10608900,1.251332998,-0.01984386,1.251999974,0.025109406,1.173333049,-0.016759765,-1.74,-0.88,-0.4,0.34,-0.39,0.001,-0.0313143,9.5,7.636198521,7.183690071,7.960000038,9.324999809,8.029999733,9.56000042,7.71999979,9.324999809,7.829999924,9.475000381,2789400,8200
37,20-08-2010,1.243332982,1.274000049,1.233999968,1.273332953,1.273332953,4440000,0.016497604,,,-0.488862027,,,0.002120676,0.019992573,0.040000081,0.021333098,0.018666983,0.026666721,38.12005812,-0.032667041,9940050,1.25266695,0.001066025,1.276666999,0.019702097,1.221333027,0.040909082,-0.28,0.24,-0.23,-0.16,-0.2,0.001,-0.0374645,9.5,7.405962467,7.083542347,7.71999979,9.194999695,7.920000076,9.25,7.5,9.130000114,7.75,9.25,2309100,5000
38,23-08-2010,1.27266705,1.359333038,1.266667008,1.342000008,1.342000008,16321500,0.053927022,,,2.676013514,,,0.002120676,0.020071948,0.09266603,0.086000085,0.006665945,0.061777353,38.12018812,0.035333037,10353150,1.273332953,0.016497604,1.251332998,-0.01984386,1.251999974,0.025109406,-0.5,-0.91,-0.4,0.23,-0.37,0.001,-0.0608552,9.5,7.108571529,7.125913143,7.409999847,9.25,7.849999905,9.279999733,7.400000095,9.164999962,7.820000172,9.279999733,1470700,3200
39,24-08-2010,1.283332944,1.31400001,1.263332963,1.279999971,1.279999971,10096500,-0.046199729,,,-0.381398768,,,0.002120676,0.019859612,0.050667048,-0.027999997,0.078667045,0.033778032,36.96210904,0.011332989,9440850,1.342000008,0.053927022,1.25266695,0.001066025,1.276666999,0.019702097,-1.48,0.15,0.16,0.17,-0.12,0.001,-0.0688474,9.5,6.782403469,6.948728085,7.070000172,9.020000458,7.309999943,9.130000114,7.070000172,8.949999809,7.289999962,9.090000153,1216900,12400
40,25-08-2010,1.277333021,1.332000017,1.237333059,1.326666951,1.326666951,7549500,0.036458579,,,-0.252265637,,,0.002120676,0.020034903,0.094666958,0.052000046,0.042666912,0.063111305,46.46991109,0.133333921,8999400,1.279999971,-0.046199729,1.273332953,0.016497604,1.251332998,-0.01984386,0.45,1.02,0,-0.2,-0.01,0.001,-0.0767595,9.5,6.974267006,6.848579884,7.269999981,8.890000343,7.320000172,8.914999962,6.860000134,8.784999847,7,8.875,1714800,12600
41,26-08-2010,1.325999975,1.351333022,1.30666697,1.316666961,1.316666961,6507000,-0.00753768,,,-0.138088615,,,0.002120676,0.019941601,0.044666052,0.024666071,0.019999981,0.029777368,51.1299684,0.143333912,8613600,1.326666951,0.036458579,1.342000008,0.053927022,1.25266695,0.001066025,-0.76,-0.09,-0.24,0.13,-0.15,0.001,-0.0845947,9.5,6.744029045,6.887097836,7.03000021,8.93999958,7.480000019,9.024999619,7.010000229,8.920000076,7.329999924,8.920000076,1463700,6200
42,27-08-2010,1.316666961,1.324666977,1.299999952,1.313333035,1.313333035,5694000,-0.002532095,,,-0.12494237,,,0.002120676,0.019952217,0.024667025,0.008000016,0.016667008,0.016444683,50.70217908,0.092000008,8232000,1.316666961,-0.00753768,1.279999971,-0.046199729,1.273332953,0.016497604,1.82,0.95,0.36,-0.91,0.19,0.001,-0.0923559,9.5,6.974267006,7.045023918,7.269999981,9.145000458,7.300000191,9.18500042,6.909999847,8.949999809,7.150000095,8.949999809,1304300,9800
43,30-08-2010,1.313333035,1.345999956,1.307332993,1.324666977,1.324666977,10992000,0.008629907,,,0.930453109,,,0.002120676,0.019975888,0.038666964,0.032666922,0.006000042,0.025777976,56.24994678,0.072667003,8602500,1.313333035,-0.002532095,1.326666951,0.036458579,1.342000008,0.053927022,-1.54,-0.85,-0.42,0.32,-0.31,0.001,-0.116041,9.5,6.705656052,7.01035738,6.989999771,9.100000381,7.340000153,9.125,6.989999771,9.029999733,7.199999809,9.050000191,1046600,19600
44,31-08-2010,1.310667038,1.319332957,1.288666964,1.298666954,1.298666954,3016500,-0.019627592,,,-0.725573144,,,0.002120676,0.019915963,0.030665994,-0.00533402,0.036000013,0.020443996,63.21067134,0.021999955,8232300,1.324666977,0.008629907,1.316666961,-0.00753768,1.279999971,-0.046199729,0.01,-0.19,0.81,-0.46,0.24,0.001,-0.125167,9.5,6.657690525,7.029616833,6.940000057,9.125,7.210000038,9.175000191,6.889999866,9.050000191,6.989999771,9.055000305,1723600,7000
45,01-09-2010,1.307999969,1.379333019,1.30666697,1.363332987,1.363332987,7423500,0.049794162,,,1.460964694,,,0.002120676,0.020063184,0.072666049,0.080666065,-0.008000016,0.048444033,71.42844082,0.111999989,8072700,1.298666954,-0.019627592,1.313333035,-0.002532095,1.326666951,0.036458579,3.05,0.71,0.47,-0.29,0.39,0.001,-0.13505,9.5,6.811182499,7.218356609,7.099999905,9.369999886,7.199999809,9.430000305,7,9.279999733,7.070000172,9.279999733,1972200,144000
46,02-09-2010,1.35800004,1.416000009,1.353999972,1.404000044,1.404000044,7306500,0.029829145,,,-0.01576076,,,0.002120676,0.020020844,0.062000036,0.052667022,0.009333014,0.041333357,70.94790972,0.151333094,7934700,1.363332987,0.049794162,1.324666977,0.008629907,1.316666961,-0.00753768,0.97,0.25,-0.36,-0.13,0.51,0.001,-0.144941,9.5,7.0797925,7.291542053,7.380000114,9.465000153,7.400000095,9.5,7.050000191,9.430000305,7.099999905,9.5,1783700,12600
47,03-09-2010,1.391332984,1.419999957,1.377333045,1.403332949,1.403332949,6519000,-0.000475139,,,-0.107780743,,,0.002120676,0.019956579,0.042666912,0.015999913,0.026666999,0.028444608,68.63692271,0.129999995,8142600,1.404000044,0.029829145,1.298666954,-0.019627592,1.313333035,-0.002532095,1.35,0.36,0.22,-0.22,0.17,0.001,-0.154844,9.5,7.30043602,7.299245358,7.610000134,9.475000381,7.730000019,9.590000153,7.449999809,9.449999809,7.539999962,9.510000229,1337300,16800
48,07-09-2010,1.373999953,1.399999976,1.366667032,1.369333029,1.369333029,3651000,-0.024227978,,,-0.439944777,,,0.002120676,0.019906207,0.033332944,-0.003332973,0.036665916,0.022221963,61.15554961,0.027333021,6875550,1.403332949,-0.000475139,1.363332987,0.049794162,1.324666977,0.008629907,-1.23,-0.87,-0.77,0.44,-0.51,0.001,-0.193783,9.5,6.916707516,7.152874947,7.210000038,9.284999847,7.590000153,9.425000191,7.190000057,9.284999847,7.579999924,9.425000191,1386600,24000
49,08-09-2010,1.377333045,1.396667004,1.373332977,1.393332958,1.393332958,4326000,0.017526729,1.322239976,,0.184880855,35254740,,0.002120676,0.019994755,0.023334026,0.027333975,-0.003999949,0.015556018,67.14967318,0.113332987,6298500,1.369333029,-0.024227978,1.404000044,0.029829145,1.298666954,-0.019627592,0.65,0.07,0.17,-0.31,-0.01,0.001,-0.202933,9.5,7.089386463,7.22606039,7.389999866,9.380000114,7.510000229,9.465000153,7.28000021,9.354999542,7.28000021,9.414999962,1057300,12800
50,09-09-2010,1.399999976,1.403332949,1.379333019,1.380666971,1.380666971,5643000,-0.009090424,1.317999976,,0.30443828,29737710,,0.002120676,0.019938309,0.023999929,0.00999999,0.013999939,0.015999953,65.04700165,0.05400002,6107850,1.393332958,0.017526729,1.403332949,-0.000475139,1.363332987,0.049794162,0.44,-0.43,0.58,-0.04,0.04,0.001,-0.211827,9.5,6.964673042,7.333912849,7.260000229,9.520000458,7.699999809,9.579999924,7.260000229,9.475000381,7.659999847,9.494999886,1956400,13000
51,10-09-2010,1.383332968,1.395333052,1.317332983,1.344666958,1.344666958,5799000,-0.026074364,1.313119974,,0.02764487,24697560,,0.002120676,0.019902291,0.078000069,0.01466608,0.063333988,0.052000046,58.09384917,0.027999997,6037050,1.380666971,-0.009090424,1.369333029,-0.024227978,1.404000044,0.029829145,0.45,-0.07,-0.16,0.18,-0.01,0.001,-0.220468,9.5,7.012639999,7.591985703,7.309999943,9.854999542,7.369999886,9.925000191,7.150000095,9.770000458,7.309999943,9.770000458,2388600,91000
52,13-09-2010,1.392667055,1.393332958,1.366667032,1.381332994,1.381332994,5412000,0.027267745,1.311466634,,-0.066735644,22340160,,0.002120676,0.020015413,0.026665926,0.048666,-0.022000074,0.017777284,54.81235198,0.067999959,6008850,1.344666958,-0.026074364,1.393332958,0.017526729,1.403332949,-0.000475139,1.3,1.16,0.23,-0.36,0.27,0.001,-0.243886,9.5,7.089386463,7.838504314,7.389999866,10.17500019,7.559999943,10.19499969,7.260000229,10.10000038,7.429999828,10.10000038,1383800,54200
53,14-09-2010,1.369333029,1.440000057,1.368667006,1.407999992,1.407999992,9820500,0.019305265,1.314026635,,0.814578714,20994630,,0.002120676,0.019998527,0.071333051,0.058667064,0.012665987,0.047555367,67.14283251,0.083333015,5891700,1.381332994,0.027267745,1.380666971,-0.009090424,1.369333029,-0.024227978,-0.06,-0.29,-0.51,0.21,-0.16,0.001,-0.249503,9.5,6.878334522,7.915540695,7.170000076,10.27499962,7.46999979,10.32499981,7.159999847,10.10999966,7.340000153,10.10999966,1800200,73400
54,15-09-2010,1.398666978,1.466667056,1.386000037,1.465332985,1.465332985,10269000,0.040719455,1.321853294,,0.045669772,19139940,,0.002120676,0.020043939,0.080667019,0.058667064,0.021999955,0.053778013,68.05547579,0.166666031,6616950,1.407999992,0.019305265,1.344666958,-0.026074364,1.393332958,0.017526729,0.36,0.1,-0.18,0.18,-0.27,0.001,-0.25386,9.5,6.897521019,7.907837391,7.190000057,10.26500034,7.21999979,10.30000019,7.079999924,10.14999962,7.150000095,10.14999962,1339900,39000
55,16-09-2010,1.476667047,1.54400003,1.38933301,1.396000028,1.396000028,40267500,-0.047315496,1.328706634,,2.921267894,17868780,,0.002120676,0.019857246,0.15466702,0.078667045,0.075999975,0.103111347,58.94734691,0.032667041,9901350,1.465332985,0.040719455,1.381332994,0.027267745,1.380666971,-0.009090424,-0.07,-0.54,-0.67,0.23,-0.22,0.001,-0.256958,9.5,6.705656052,8.000281334,6.989999771,10.38500023,7.199999809,10.38500023,6.920000076,10.27499962,7.130000114,10.27499962,2633700,33000
56,17-09-2010,1.401332974,1.421332955,1.320000052,1.348667026,1.348667026,17977500,-0.033906161,1.332399974,,-0.553548147,15914910,,0.002120676,0.019885682,0.101332903,0.025332928,0.075999975,0.067555269,53.6252485,-0.055333018,10968450,1.396000028,-0.047315496,1.407999992,0.019305265,1.344666958,-0.026074364,0.15,0.56,-0.6,0.21,-0.25,0.001,-0.258798,9.5,6.801589489,8.031095505,7.090000153,10.42500019,7.230000019,10.51500034,7,10.35000038,7.090000153,10.44999981,3227300,56600
57,20-09-2010,1.378000021,1.423333049,1.343999982,1.404000044,1.404000044,14212500,0.041027931,1.337279975,,-0.209428452,14983980,,0.002120676,0.020044593,0.079333067,0.074666023,0.004667044,0.052888711,57.46550245,0.000667095,11737800,1.348667026,-0.033906161,1.465332985,0.040719455,1.381332994,0.027267745,1.6,1.14,0.23,-0.24,0.34,0.001,-0.257433,9.5,7.060604095,8.13509655,7.360000134,10.56000042,7.400000095,10.60999966,7,10.43000031,7.150000095,10.5,2882000,62200
58,21-09-2010,1.392667055,1.436666965,1.378000021,1.384667039,1.384667039,11940000,-0.013769946,1.342239976,,-0.159894459,14562030,,0.002120676,0.019928385,0.058666945,0.032666922,0.026000023,0.039111296,58.19572885,0.01533401,12566700,1.404000044,0.041027931,1.396000028,-0.047315496,1.407999992,0.019305265,-0.31,-0.34,-0.27,0.01,-0.27,0.001,-0.255562,9.5,6.897521019,8.296873093,7.190000057,10.77000046,7.480000019,10.875,7.179999828,10.64999962,7.349999905,10.67500019,2075600,48000
59,22-09-2010,1.391332984,1.396667004,1.320000052,1.324666977,1.324666977,14443500,-0.043331762,1.344546657,,0.209673367,14046870,,0.002120676,0.019865694,0.076666951,0.011999965,0.064666986,0.051111301,46.28210066,-0.068665981,13578450,1.384667039,-0.013769946,1.348667026,-0.033906161,1.465332985,0.040719455,-0.52,-0.58,-0.6,0.6,-0.19,0.001,-0.253091,9.5,6.628910542,8.28146553,6.909999847,10.75,7.230000019,10.89999962,6.889999866,10.73999977,7.159999847,10.82999992,3035100,13200
60,23-09-2010,1.325999975,1.342666984,1.299999952,1.30400002,1.30400002,10021500,-0.015601625,1.344173317,,-0.30615848,12988740,,0.002120676,0.0199245,0.042667031,0.018000007,0.024667025,0.028444688,39.99995708,-0.076666951,14016300,1.324666977,-0.043331762,1.404000044,0.041027931,1.396000028,-0.047315496,-0.78,-0.18,-0.68,0.24,-0.15,0.001,-0.25002,9.5,6.523386002,8.08887291,6.800000191,10.5,6.949999809,10.58500004,6.699999809,10.40999985,6.800000191,10.56999969,3100200,40600
61,24-09-2010,1.330000043,1.345999956,1.309999943,1.340000033,1.340000033,8683500,0.027607372,1.344453318,,-0.133512947,12040470,,0.002120676,0.020016133,0.036000013,0.041999936,-0.005999923,0.024000009,44.0846945,-0.004666924,14304750,1.30400002,-0.015601625,1.384667039,-0.013769946,1.348667026,-0.033906161,2.19,0.99,0.51,-0.68,0.5,0.001,-0.246347,9.5,6.542572021,8.435539246,6.820000172,10.94999981,6.949999809,11,6.800000191,10.82499981,6.949999809,10.85000038,2034400,69200
62,27-09-2010,1.360000014,1.387333035,1.336666942,1.368667006,1.368667006,6279000,0.021393263,1.344306657,,-0.276904474,11379660,,0.002120676,0.020002955,0.050666094,0.047333002,0.003333092,0.033777396,49.93716746,-0.012665987,14391450,1.340000033,0.027607372,1.324666977,-0.043331762,1.404000044,0.041027931,-0.46,0.18,-0.49,0.15,-0.07,0.001,-0.232288,9.5,6.705656052,8.431688309,6.989999771,10.94499969,7.070000172,10.97500038,6.820000172,10.86999989,6.869999886,10.97500038,1784400,17800
